pageid,revid,user_rating,flesch_reading_ease,flesch_kincaid_grade,smog_index,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,readability_consensus,infonoisescore,logcontentlength,logreferences,logpagelinks,numimageslength,num_citetemplates,lognoncitetemplates,num_categories,hasinfobox,lvl2headings,lvl3heading
14113852,604343265,C,43.06,14.2,17.1,19.27,22.2,9.79,278,24.5,13.2,24th and 25th grade,0.5368983957219251,12.07815080773465,0.0,5.392317422778761,0.0,0,3.700439718141092,6,True,8,0
19950989,604352390,C,36.63,14.6,17.1,25.24,26.1,8.93,328,29.5,12.4,29th and 30th grade,0.6027793322141392,12.453270634010623,3.700439718141092,5.044394119358453,0.0,0,4.700439718141093,2,True,6,3
42288538,604365409,Stub,12.26,17.8,17.1,36.61,34.6,10.29,120,25.5,12.0,17th and 18th grade,0.537338109672086,10.81858217748086,3.0,4.754887502163469,0.0,0,3.1699250014423126,14,True,4,2
616274,604435362,B,52.19,10.7,14.6,20.36,19.1,9.46,559,12.0,9.6,9th and 10th grade,0.41684458514319367,13.32263236389861,3.8073549220576037,5.554588851677638,0.00014724287712581904,3,4.247927513443585,13,True,9,0
1874174,604450483,C,14.29,17.0,15.9,31.68,29.8,9.11,944,14.0,11.2,29th and 30th grade,0.6714210899232926,13.820877000464833,6.339850002884625,7.636624620543649,0.00012322479282831706,50,4.169925001442312,8,True,5,8
25929959,604661050,C,51.18,11.1,11.2,16.01,15.7,9.16,162,12.0,10.0,11th and 12th grade,0.4665789473684211,11.568906154502082,2.0,4.459431618637297,0.0,1,1.0,3,False,4,0
33642240,604672202,C,27.83,13.9,15.9,25.58,22.7,10.09,635,10.5,9.2,10th and 11th grade,0.2941833716726914,13.699247094509522,4.754887502163469,5.523561956057013,0.00013144922773578705,0,2.321928094887362,2,True,2,0
22126,604674543,Start,35.27,13.1,13.0,21.06,19.3,9.15,173,7.5,9.6,12th and 13th grade,0.44569288389513106,11.813781191217037,1.5849625007211563,5.700439718141093,0.0004406256884776382,1,2.0,1,False,3,1
34244829,604693071,C,28.17,15.8,18.2,24.89,26.0,9.89,354,11.5,12.4,11th and 12th grade,0.5465004793863855,12.43723190103948,3.9068905956085187,6.539158811108032,0.00010653030787258975,0,3.5849625007211565,15,True,5,4
27913248,604704310,Start,29.18,15.4,17.1,23.44,24.2,10.67,150,26.0,12.0,25th and 26th grade,0.6441387559808612,10.657318449581288,0.0,4.700439718141093,0.0,0,3.5849625007211565,7,True,0,0
40987224,604706872,GA,17.34,15.8,15.9,29.35,26.6,9.59,432,16.0,10.0,15th and 16th grade,0.6613444036404279,12.574120435009748,5.247927513443585,5.459431618637297,7.983394539358135e-05,20,3.5849625007211565,11,True,5,1
42504414,604725672,B,44.75,11.5,13.0,19.83,18.0,8.92,888,14.0,9.2,8th and 9th grade,0.4850140821388037,14.120156861194761,4.954196310386876,6.672425341971495,0.0005885072932868132,6,3.0,4,True,6,6
28964973,604773212,C,11.92,15.8,15.9,34.22,29.2,10.97,113,16.0,8.8,15th and 16th grade,0.7239675255912461,9.933690654952235,2.807354922057604,4.459431618637297,0.0,1,3.1699250014423126,4,True,3,0
37110365,604783499,C,38.31,11.9,13.0,24.47,20.8,9.28,722,6.0,8.4,11th and 12th grade,0.20242392986075297,14.080317892957138,5.700439718141093,5.20945336562895,5.157297576070139e-05,0,1.5849625007211563,4,False,6,4
21774757,604809987,B,7.19,19.7,20.3,27.74,29.9,10.39,448,13.5,14.0,13th and 14th grade,0.566826593557231,12.728770849542663,3.8073549220576037,6.129283016944967,0.0005140507196710075,6,3.5849625007211565,1,False,4,1
42527333,604812255,Stub,-144.42,38.6,22.1,81.2,69.1,13.76,61,21.0,10.4,20th and 21th grade,0.6789862724392819,9.29920801838728,1.5849625007211563,4.392317422778761,0.0,2,2.807354922057604,1,False,2,0
42520884,604823352,Stub,18.35,15.4,14.6,33.47,29.3,10.88,99,54.0,9.6,14th and 15th grade,0.5795011691348402,10.264442600226602,1.5849625007211563,4.700439718141093,0.0,0,3.0,8,True,3,0
729708,604839471,FA,33.24,13.8,14.6,24.19,23.0,9.49,1012,13.0,10.4,22th and 23th grade,0.6457161759841217,13.746304367701304,6.066089190457772,6.409390936137703,0.00014702098724592936,30,4.584962500721157,9,False,10,1
9156507,604844336,GA,39.67,13.4,14.6,25.41,24.7,9.7,519,17.5,11.2,24th and 25th grade,0.6510428021219388,12.748402528398184,4.700439718141093,6.599912842187128,0.0002906765496693554,11,5.807354922057605,7,True,6,1
42530614,604871529,Stub,-45.27,23.3,19.3,46.98,38.8,14.46,129,14.0,8.0,13th and 14th grade,0.9344526961575719,7.98299357469431,1.5849625007211563,4.08746284125034,0.0,1,2.584962500721156,1,True,1,0
42516975,604911682,C,22.41,13.9,14.6,32.19,26.7,10.1,365,7.0,8.0,26th and 27th grade,0.6834517557409123,11.988684686772167,4.08746284125034,5.08746284125034,0.00010297600659046442,8,4.459431618637297,2,False,7,2
42532033,604919604,C,9.55,14.7,13.0,31.07,24.5,9.18,232,7.5,6.4,12th and 13th grade,0.6050698545297422,11.873444112515376,4.459431618637297,3.5849625007211565,0.0,10,1.5849625007211563,1,False,6,0
41501598,604942595,Stub,49.82,9.5,13.0,24.29,19.7,9.8,58,4.0,7.2,9th and 10th grade,0.5114777618364419,9.744833837499547,0.0,2.0,0.0014347202295552368,0,2.584962500721156,7,False,6,0
445095,604976003,FA,-3.98,17.8,14.6,34.57,29.0,9.08,920,13.0,8.4,12th and 13th grade,0.7053522926985141,13.684967725143878,6.794415866350106,6.700439718141092,9.586195877935773e-05,58,3.8073549220576037,9,True,6,0
37409111,604976647,GA,-9.06,19.7,17.1,36.14,32.8,9.06,344,27.5,10.4,27th and 28th grade,0.7381720853341731,12.183015000882758,4.807354922057604,5.807354922057605,0.00015744312367157364,20,4.08746284125034,7,True,3,0
42005368,605009936,C,19.37,15.0,15.9,27.9,24.4,9.59,453,9.0,9.2,9th and 10th grade,0.59750903977501,12.71960272783563,5.169925001442312,5.882643049361842,8.035355564483728e-05,15,2.0,8,False,6,4
25885144,605104534,GA,14.29,17.0,17.1,31.1,29.4,9.88,281,19.0,11.2,16th and 17th grade,0.6837481698389458,11.863411958941636,4.392317422778761,3.8073549220576037,0.0,13,2.321928094887362,4,True,5,0
42257683,605109398,Stub,5.49,16.2,15.9,32.07,26.7,10.87,143,6.0,8.0,15th and 16th grade,0.9278951201747997,8.379378367071263,1.5849625007211563,4.754887502163469,0.0,0,3.0,4,True,1,0
42545586,605137775,Stub,5.83,18.2,15.9,33.01,30.9,10.26,49,19.0,11.2,18th and 19th grade,0.6129506990434143,9.51175265376738,1.5849625007211563,3.5849625007211565,0.0014716703458425313,2,1.5849625007211563,1,False,1,0
40513519,605189815,C,-10.07,20.1,17.1,33.06,30.5,10.28,666,30.0,10.8,10th and 11th grade,0.6773107418268709,13.083146870816742,6.10852445677817,5.129283016944966,0.0001086130118388183,21,4.247927513443585,6,True,6,2
12644526,605204900,C,49.15,11.9,14.6,20.19,20.1,9.79,350,27.0,10.8,10th and 11th grade,0.5487865899424569,12.280770770130601,0.0,6.129283016944967,0.00012509382036527395,0,4.08746284125034,4,True,10,0
1377267,605206450,C,60.65,9.5,14.6,17.23,16.5,8.96,411,26.0,9.6,9th and 10th grade,0.46731612274719925,12.936453910041179,0.0,6.22881869049588,9.74184120798831e-05,0,3.700439718141092,4,True,4,4
12037915,605207462,C,42.04,14.6,17.1,20.66,23.7,9.94,319,47.5,13.6,23th and 24th grade,0.5412963930998431,12.27583351001347,0.0,6.189824558880018,0.0,0,4.754887502163469,4,True,9,0
2319104,605223054,C,44.07,13.8,17.1,21.7,23.9,10.77,255,8.5,12.8,10th and 11th grade,0.445440956651719,11.892922223630594,0.0,6.285402218862249,0.0,0,2.0,1,True,3,0
8450341,605268747,C,38.31,11.9,14.6,20.88,17.8,8.3,520,17.0,8.4,11th and 12th grade,0.3867283950617284,13.752798758435516,5.169925001442312,4.459431618637297,0.0,1,2.321928094887362,3,False,8,0
42457072,605270497,GA,35.27,13.1,14.6,23.9,21.9,8.81,586,7.5,9.6,23th and 24th grade,0.5871091980063434,13.43632114975467,5.169925001442312,5.357552004618084,0.0002831898504757589,17,5.491853096329675,3,False,6,2
6728720,605277074,Start,17.34,15.8,15.9,29.93,27.2,11.04,125,8.0,10.0,15th and 16th grade,0.6487647690655209,10.411510988012072,2.0,4.523561956057013,0.0,3,2.584962500721156,5,False,1,0
37461100,605309268,GA,18.35,15.4,14.6,29.12,26.1,9.21,667,16.0,9.6,15th and 16th grade,0.6886330230279275,13.13859179463752,5.930737337562887,7.066089190457772,4.8995590396864285e-05,27,3.9068905956085187,15,True,6,2
19980507,605325925,B,43.73,11.9,15.9,19.03,18.0,8.23,525,22.0,9.6,21th and 22th grade,0.27147117901272144,13.876037247461365,5.169925001442312,5.392317422778761,0.00012173595471422484,0,2.584962500721156,1,False,8,0
42405496,605366949,GA,13.28,17.4,18.2,33.53,31.9,9.2,428,27.5,11.6,27th and 28th grade,0.7363491430848943,12.35672705746463,5.614709844115208,5.700439718141093,6.642752756742394e-05,21,4.392317422778761,9,True,4,0
29138640,605392182,C,49.15,11.9,14.6,28.55,26.8,8.75,258,25.5,10.8,10th and 11th grade,0.5877289781505186,12.083146870816742,3.1699250014423126,3.8073549220576037,0.0,4,5.523561956057013,2,True,6,20
15531734,605403071,B,13.28,17.4,18.2,31.04,29.7,9.71,248,43.0,11.6,29th and 30th grade,0.522018471422835,12.065752701816974,3.0,5.807354922057605,0.0,0,3.0,23,True,4,6
42033017,605442958,GA,54.22,9.9,13.0,19.14,17.1,8.65,522,15.5,8.8,8th and 9th grade,0.4991353669502663,13.351215321855609,4.08746284125034,6.584962500721156,0.0001383412879573909,4,5.672425341971496,3,True,4,4
865507,605450665,C,37.3,12.3,14.6,22.44,19.8,9.46,353,14.0,8.8,8th and 9th grade,0.5416854948034342,12.459431618637296,3.8073549220576037,5.930737337562887,0.00011296882060551288,1,4.459431618637297,13,True,6,0
14489512,605487318,C,42.72,12.3,14.6,29.82,26.8,9.83,402,25.5,10.0,9th and 10th grade,0.716191849981969,12.045418397030794,5.169925001442312,5.392317422778761,9.015506671474937e-05,17,5.129283016944966,4,True,6,0
28556224,605494189,C,29.18,15.4,17.1,25.53,25.8,9.56,166,13.5,12.0,25th and 26th grade,0.673695652173913,11.025831668332026,3.0,4.08746284125034,0.0004347826086956522,3,3.700439718141092,6,True,3,0
41885564,605510063,C,35.27,13.1,15.9,25.29,22.9,10.04,303,8.5,9.6,9th and 10th grade,0.6310391363022942,11.802112418586066,4.0,5.08746284125034,0.0,7,4.321928094887363,5,False,5,1
42567257,605513272,C,36.28,12.7,14.6,26.86,23.6,9.74,225,7.0,9.2,9th and 10th grade,0.7594242631939685,10.902375114486027,3.4594316186372978,4.700439718141093,0.0,2,4.321928094887363,6,True,4,0
342626,605563422,Stub,21.4,14.3,15.9,22.79,19.7,10.41,108,6.0,8.4,22th and 23th grade,0.3786407766990292,10.928518375257891,2.321928094887362,3.1699250014423126,0.0,0,1.5849625007211563,1,False,1,0
41050303,605593041,GA,19.71,17.0,18.2,25.76,26.5,8.9,878,16.5,12.4,16th and 17th grade,0.6841732920091632,13.649593006587889,6.6293566200796095,7.754887502163469,3.368818218568926e-05,10,5.247927513443585,27,True,12,2
39477766,605613521,Start,16.32,16.2,17.1,29.06,26.9,10.61,160,12.0,10.4,10th and 11th grade,0.6555584483207498,10.783816759320182,3.4594316186372978,4.08746284125034,0.0,6,2.0,6,True,3,0
23739152,605676761,Start,27.15,16.2,17.1,27.21,28.1,11.19,183,16.5,12.8,16th and 17th grade,0.6180589087397392,10.887220615468385,1.5849625007211563,4.954196310386876,0.00024142926122646064,1,3.9068905956085187,5,True,4,0
27912616,605775489,C,45.09,13.4,15.9,22.63,24.0,8.92,242,15.0,12.4,23th and 24th grade,0.5029850746268656,12.072467608241858,3.3219280948873626,5.754887502163469,0.000135685210312076,6,2.0,5,True,7,2
37685011,605841830,GA,0.42,18.2,15.9,33.18,29.5,9.49,197,26.5,10.0,9th and 10th grade,0.7094713304583933,11.324180546618742,4.08746284125034,4.807354922057604,0.0,8,3.4594316186372978,4,True,4,0
41896827,605849127,GA,1.43,17.8,17.1,33.41,29.3,9.98,215,25.0,9.6,9th and 10th grade,0.6957226182760856,11.390168956200185,4.169925001442312,4.643856189774724,0.0,7,3.4594316186372978,5,True,4,0
42567856,605861305,Stub,2.79,19.3,18.2,30.69,30.5,10.71,145,11.5,12.4,30th and 31th grade,0.6254732287723094,10.750706986224948,2.321928094887362,3.0,0.0,3,4.321928094887363,5,True,3,0
24079638,605887222,C,-27.67,24.8,22.1,52.56,50.7,9.41,503,12.0,14.4,24th and 25th grade,0.6382960917231568,13.052568050804155,4.0,7.857980995127572,0.0,14,8.693486957499326,6,True,5,2
41329699,605891019,B,55.24,9.5,11.2,22.79,19.5,8.58,468,25.0,8.4,9th and 10th grade,0.5237491190979563,13.104434950550752,5.807354922057605,5.554588851677638,7.047216349541931e-05,0,4.392317422778761,8,True,7,0
42589114,605894309,Start,46.78,10.7,13.0,22.39,19.1,9.81,94,12.5,8.4,12th and 13th grade,0.37124364308830327,10.767356854125685,0.0,3.0,0.0,0,2.321928094887362,6,False,3,0
24126774,605910554,C,26.81,14.2,14.6,27.26,24.3,9.75,337,10.5,9.6,9th and 10th grade,0.6705648720211828,12.010877723007034,4.700439718141093,5.672425341971496,0.0,9,3.700439718141092,8,True,7,0
42594362,605948025,Start,34.26,13.5,15.9,22.86,21.4,10.27,139,16.5,10.0,9th and 10th grade,0.5858681875792142,10.817783121774534,2.321928094887362,3.0,0.0,1,3.4594316186372978,5,True,2,0
1414071,605959180,GA,31.21,14.6,15.9,24.83,24.1,9.37,774,28.5,11.2,24th and 25th grade,0.5992457689477557,13.612638163604771,5.247927513443585,6.7414669864011465,0.0001379690949227373,13,6.6293566200796095,8,True,7,1
26428640,605978044,C,1.1,22.1,22.1,30.81,35.4,11.26,108,30.5,16.4,30th and 31th grade,0.7031193976335604,10.053925881531105,2.807354922057604,4.643856189774724,0.0,0,3.3219280948873626,8,True,2,0
42523717,606042797,GA,39.33,11.5,13.0,22.73,19.3,8.96,337,10.5,8.0,11th and 12th grade,0.6553507921112189,12.24198314969433,4.08746284125034,4.247927513443585,0.0,7,4.523561956057013,5,True,5,0
7378014,606063324,B,53.21,10.3,13.0,17.58,16.3,8.36,735,25.0,9.2,9th and 10th grade,0.47527163731734734,14.04601555668135,5.930737337562887,6.066089190457772,0.00042150618209067065,3,4.954196310386876,7,True,7,0
17348608,606083200,Stub,-3.98,17.8,15.9,39.73,33.3,11.12,97,20.0,8.4,19th and 20th grade,0.6620560747663551,10.112439506781552,3.0,3.9068905956085187,0.00037383177570093456,0,2.0,2,True,5,0
37557808,606131731,Start,-77.4,50.1,37.4,48.57,83.8,15.62,226,52.0,44.0,51th and 52th grade,0.9258168972622902,9.162391328756906,1.0,6.189824558880018,0.0,0,6.08746284125034,2,True,5,3
42022524,606141458,C,19.71,17.0,15.9,25.24,26.3,9.07,204,28.5,12.4,28th and 29th grade,0.6471758763202204,11.704335971182319,4.459431618637297,4.523561956057013,0.00015306903413439462,6,2.584962500721156,4,True,4,0
42620377,606374906,Stub,15.65,18.5,20.3,32.61,34.0,11.99,67,11.5,14.0,11th and 12th grade,0.6864064602960969,9.219168520462162,1.0,3.700439718141092,0.0,2,2.321928094887362,5,False,2,0
2026802,606375727,C,33.24,13.8,15.9,20.59,20.2,9.57,886,15.5,10.4,15th and 16th grade,0.4379225138701105,14.061286802320756,3.8073549220576037,6.169925001442312,4.662222015012355e-05,7,3.4594316186372978,11,False,8,9
41524681,606409234,C,-29.36,21.3,15.9,44.83,37.3,11.11,170,16.5,8.4,16th and 17th grade,0.7492771581990914,10.615629636968098,3.4594316186372978,3.700439718141092,0.0,8,2.807354922057604,5,True,5,0
726320,606416775,FA,9.89,16.6,14.6,34.22,29.9,8.42,2110,22.0,9.6,29th and 30th grade,0.733588525680675,14.967046090863123,7.6653359171851765,8.326429487122303,8.169267216730659e-05,157,5.930737337562887,26,True,8,16
12293,606429407,B,9.89,16.6,17.1,27.21,24.6,10.32,1104,12.0,9.6,16th and 17th grade,0.511354558941002,14.121209716409286,5.0,7.6293566200796095,0.0002662710639430941,11,4.247927513443585,3,False,7,11
42626495,606495012,Start,28.84,13.5,14.6,23.14,20.4,10.63,143,8.0,8.8,14th and 15th grade,0.556166265888011,10.909143047339898,1.0,3.700439718141092,0.0,1,2.0,4,False,5,2
5622587,606506893,B,-0.94,16.6,14.6,35.55,28.9,10.12,190,25.5,7.2,28th and 29th grade,0.7325769854132902,10.929258408636974,3.0,4.584962500721157,0.0003601656762110571,5,2.321928094887362,4,True,5,0
22755766,606507302,C,23.77,15.4,15.9,22.46,21.9,10.1,491,25.5,10.8,21th and 22th grade,0.6065054945054945,12.63254087654689,5.285402218862249,5.754887502163469,0.0,9,3.1699250014423126,10,True,4,0
11929274,606574840,C,20.38,14.6,14.6,26.91,23.3,9.56,383,10.5,8.8,14th and 15th grade,0.6208385301736544,12.495605231190783,4.459431618637297,5.392317422778761,0.00019188333493236112,10,4.247927513443585,5,True,6,1
36803584,606610116,GA,0.76,20.1,18.2,27.73,29.0,9.15,678,13.0,13.2,12th and 13th grade,0.6475827535782337,13.5401280385821,6.247927513443586,5.832890014164742,0.0,23,5.044394119358453,3,True,5,3
42637483,606633882,Stub,12.94,15.4,15.9,43.96,36.7,11.58,81,17.0,8.4,15th and 16th grade,0.842501175364363,8.92481250360578,2.584962500721156,3.1699250014423126,0.0,1,3.0,1,True,2,0
40908590,606650138,B,34.26,13.5,15.9,26.22,24.3,10.45,537,27.0,10.0,26th and 27th grade,0.6134277894058928,12.760304125286382,5.169925001442312,5.832890014164742,0.00016100466913540493,13,4.321928094887363,4,True,6,3
23421175,606669601,GA,-9.06,19.7,17.1,32.89,30.1,9.81,1145,17.5,10.4,17th and 18th grade,0.6745716888536248,14.008516161589487,7.044394119358453,6.820178962415189,0.0,50,3.1699250014423126,3,False,6,2
39705656,606715922,B,26.81,14.2,14.6,26.8,24.1,9.31,163,12.5,9.6,14th and 15th grade,0.6586839266450917,11.124767535822473,3.1699250014423126,4.807354922057604,0.0,2,4.247927513443585,2,True,5,0
41234407,606753946,Start,2.44,17.4,13.0,33.24,28.8,9.12,328,10.5,9.2,12th and 13th grade,0.5620891161431703,12.627989784315703,4.906890595608519,5.129283016944966,0.0,4,1.5849625007211563,3,False,5,0
40444525,606757004,Start,56.25,9.1,13.0,25.17,21.1,9.59,129,13.0,8.0,12th and 13th grade,0.7178232076014972,10.285402218862249,2.321928094887362,2.807354922057604,0.0005758710048949035,2,2.584962500721156,2,True,7,0
16930268,606816274,GA,25.8,14.6,14.6,24.07,22.2,8.79,628,19.0,10.0,14th and 15th grade,0.6388407863909544,13.314724844612032,5.643856189774724,5.672425341971496,5.0932056636446976e-05,34,3.4594316186372978,8,True,5,2
422111,606830918,FA,33.58,15.8,17.1,18.0,21.3,8.43,1974,13.5,13.6,13th and 14th grade,0.44943473157472047,15.712231424024903,7.05528243550119,6.78135971352466,7.722246246988324e-05,20,4.954196310386876,11,True,11,3
40619799,606831679,FA,37.3,12.3,14.6,25.05,22.1,9.54,688,17.5,8.8,17th and 18th grade,0.7080804143231052,12.886458695703706,5.491853096329675,6.285402218862249,0.00011137717881606059,34,5.357552004618084,10,True,10,0
42638911,606833686,GA,24.78,15.0,14.6,26.28,24.5,9.34,642,9.0,10.4,14th and 15th grade,0.6444825186057719,13.242727535986521,5.807354922057605,6.459431618637298,0.00010708357873320126,21,2.0,2,False,4,0
25337184,606861727,Start,43.73,11.9,13.0,19.09,18.1,10.13,217,16.5,9.6,9th and 10th grade,0.5025929127052722,11.658211482751796,1.5849625007211563,4.523561956057013,0.0,0,3.4594316186372978,6,True,5,0
40977161,606907432,FA,2.44,17.4,15.9,34.92,30.4,9.93,926,16.0,9.2,15th and 16th grade,0.6630667948812782,13.61240779313867,6.507794640198696,6.6865005271832185,7.396996819291368e-05,45,5.977279923499917,6,True,8,0
31157306,606908832,Stub,16.66,18.1,20.3,25.42,27.7,11.38,131,15.0,13.6,27th and 28th grade,0.4938315121607332,10.868822554775,3.1699250014423126,3.1699250014423126,0.0,0,2.0,5,True,4,0
1101615,607015486,C,31.21,14.6,17.1,22.51,22.6,9.88,325,28.5,11.2,22th and 23th grade,0.5978909922500317,12.107544031975987,2.807354922057604,5.882643049361842,0.0,6,3.9068905956085187,8,True,6,2
37726744,607028316,C,31.89,12.3,14.6,23.6,19.5,10.6,218,5.5,7.6,23th and 24th grade,0.457002457002457,11.690871009292314,2.321928094887362,4.523561956057013,0.0,0,2.0,1,False,4,0
42654809,607036562,Start,41.7,12.7,14.6,27.26,25.4,9.57,132,5.5,10.4,9th and 10th grade,0.7479176874081332,10.347621368568134,2.807354922057604,4.523561956057013,0.0,2,2.321928094887362,3,True,5,2
39450498,607065738,Start,43.06,14.2,15.9,16.66,19.9,9.64,131,9.0,13.2,19th and 20th grade,0.40816993464052287,11.294620748891628,1.5849625007211563,2.807354922057604,0.0,0,2.584962500721156,8,False,3,0
365315,607079805,GA,13.95,15.0,14.6,29.35,24.6,9.52,1066,7.5,8.0,14th and 15th grade,0.6070744090649272,13.988507178923172,5.7279204545632,6.599912842187128,0.00020174170337244882,33,4.584962500721157,6,False,8,3
41711572,607116739,Stub,2.44,17.4,17.1,34.46,29.9,12.64,96,9.0,9.2,12th and 13th grade,0.716259298618491,9.25502856981873,2.0,3.8073549220576037,0.0005313496280552603,0,3.1699250014423126,2,True,1,0
317588,607145904,GA,15.98,14.3,13.0,30.85,24.9,11.04,191,7.0,7.2,12th and 13th grade,0.6888888888888889,10.77066389291676,2.321928094887362,4.584962500721157,0.0,0,3.700439718141092,9,False,3,0
31196387,607175922,Start,10.23,18.5,20.3,24.72,26.1,9.29,485,11.0,12.8,12th and 13th grade,0.4281775572098153,13.561645948816336,3.4594316186372978,4.954196310386876,0.0,0,3.5849625007211565,5,False,6,9
216409,607221448,GA,10.91,16.2,15.9,32.02,28.0,9.71,873,26.5,9.2,15th and 16th grade,0.628109943922281,13.661555442467757,5.247927513443585,7.118941072723508,7.898270278808941e-05,35,5.954196310386876,13,True,8,5
42629556,607234374,C,40.69,13.1,14.6,20.83,20.6,9.63,331,6.5,10.8,20th and 21th grade,0.3117303147157606,12.68825030913318,4.169925001442312,5.08746284125034,0.0003731807438736161,0,1.5849625007211563,4,False,7,0
11484689,607238638,Start,29.86,13.1,15.9,29.75,25.3,9.69,72,19.5,8.4,29th and 30th grade,0.7668161434977578,9.63662462054365,1.0,3.1699250014423126,0.0,0,2.0,1,False,3,0
42656408,607240256,C,29.86,13.1,14.6,21.57,18.6,9.33,254,9.0,8.4,8th and 9th grade,0.6129489603024575,11.761966695382092,2.584962500721156,3.5849625007211565,0.0004725897920604915,5,2.321928094887362,1,False,7,3
40842940,607242872,Stub,20.38,14.6,14.6,29.46,25.4,9.6,95,14.0,8.8,14th and 15th grade,0.7992154065620543,9.658211482751794,1.5849625007211563,4.321928094887363,0.0,3,2.807354922057604,1,True,2,0
38705138,607332376,Stub,32.9,11.9,13.0,33.28,27.0,10.78,219,10.5,7.2,10th and 11th grade,0.6354347406978986,11.097373768990222,3.1699250014423126,5.584962500721157,0.0,4,2.321928094887362,5,True,2,0
41119900,607389671,Stub,32.22,14.2,14.6,25.59,24.5,10.28,136,7.5,10.8,14th and 15th grade,0.4426484302144855,11.159240650411672,2.807354922057604,5.392317422778761,0.0,4,2.0,4,False,1,0
42683513,607391869,B,24.44,13.1,14.6,34.44,28.0,11.03,71,14.0,7.2,13th and 14th grade,0.7082463465553236,9.52943055414615,0.0,3.1699250014423126,0.0,0,2.0,0,True,1,0
44613,607409469,FA,40.69,13.1,15.9,20.72,20.3,8.58,2105,7.5,10.8,20th and 21th grade,0.5245767091224124,15.47563844703908,0.0,7.857980995127572,0.00013679058880749004,21,8.08746284125034,15,True,12,10
12393510,607425854,C,31.21,14.6,17.1,19.03,19.8,10.35,220,7.5,11.2,19th and 20th grade,0.3501675977653631,11.97656412341533,0.0,4.169925001442312,0.000223463687150838,0,2.321928094887362,1,False,6,0
15447644,607453666,Start,63.7,8.4,11.2,15.95,14.0,7.84,268,5.0,8.4,7th and 8th grade,0.3254767262821272,12.842546775443644,2.807354922057604,5.0,0.0005922065616487031,0,2.321928094887362,4,False,6,0
38536949,607479204,C,34.6,15.4,15.9,29.01,30.0,10.02,169,24.0,13.2,29th and 30th grade,0.8249792874896438,9.975847968006786,2.807354922057604,3.9068905956085187,0.0,3,3.4594316186372978,5,True,6,0
29856337,607509741,Start,-10.75,22.5,22.9,34.29,35.6,13.11,94,71.0,14.4,22th and 23th grade,0.8310120705663882,8.971543553950772,0.0,4.0,0.0,0,2.321928094887362,1,True,3,0
28080684,607568234,Start,33.24,13.8,15.9,21.23,20.6,10.34,155,26.5,10.4,20th and 21th grade,0.5627590290112492,11.047123912114026,1.0,4.584962500721157,0.0002960331557134399,1,3.3219280948873626,2,True,4,0
36610314,607579588,Stub,25.46,12.7,13.0,30.61,24.3,10.46,116,6.0,6.8,12th and 13th grade,0.5109436670254754,10.75905593916017,2.0,4.169925001442312,0.0,0,2.584962500721156,6,False,3,0
24826670,607632622,GA,40.69,13.1,15.9,32.08,29.9,9.21,1019,14.5,10.8,10th and 11th grade,0.7099105399656147,13.738936681676138,6.266786540694902,7.257387842692652,5.828015269400006e-05,5,6.768184324776926,13,True,5,4
25364437,607643065,Start,-9.06,19.7,20.3,39.39,35.4,12.12,203,24.0,10.4,19th and 20th grade,0.86388111135042,9.818582177480858,3.0,5.169925001442312,0.0,6,2.584962500721156,2,False,1,0
953403,607644866,C,44.07,13.8,15.9,20.08,22.3,9.39,145,15.0,12.8,15th and 16th grade,0.5188383045525903,11.352043425795433,0.0,4.700439718141093,0.0007849293563579278,0,4.392317422778761,1,False,4,0
30002176,607680323,Start,55.24,9.5,11.2,18.09,15.9,8.97,198,14.5,8.4,9th and 10th grade,0.5122681029323759,11.759888183221834,1.5849625007211563,5.044394119358453,0.0,0,3.0,9,True,3,0
42702898,607688282,C,12.26,17.8,18.2,24.66,25.2,10.33,203,8.0,12.0,24th and 25th grade,0.517220172201722,11.604553229079038,1.5849625007211563,4.643856189774724,0.0,2,3.1699250014423126,7,False,3,0
42689948,607688743,Start,55.24,9.5,11.2,22.1,19.0,8.43,292,5.5,8.4,9th and 10th grade,0.2611592271818788,12.970285676897028,3.8073549220576037,4.906890595608519,0.0,0,2.584962500721156,5,False,8,0
42154689,607761084,B,21.4,14.3,17.1,21.57,18.7,9.27,432,12.0,8.4,21th and 22th grade,0.3194762384397033,13.301639085592372,4.643856189774724,5.08746284125034,0.0,0,1.5849625007211563,0,False,7,6
13503014,607787952,GA,40.69,13.1,14.6,21.17,20.9,9.26,464,7.5,10.8,20th and 21th grade,0.48232241323386316,13.09819661452721,4.954196310386876,5.906890595608519,8.10898475510866e-05,5,3.1699250014423126,13,False,4,8
31244210,607790668,FA,29.86,13.1,15.9,27.26,23.3,9.92,811,16.0,8.4,15th and 16th grade,0.6531033466017986,13.260919533662904,5.832890014164742,6.599912842187128,4.9142464003145115e-05,20,4.643856189774724,6,False,6,1
42710114,607796914,Start,-17.85,25.2,22.1,40.38,44.1,12.84,89,52.0,17.2,12th and 13th grade,0.7971869328493648,8.957102041562287,1.5849625007211563,3.9068905956085187,0.0,2,3.4594316186372978,4,True,2,0
9853852,607802088,Start,14.29,17.0,18.2,23.5,23.2,12.07,152,16.0,11.2,23th and 24th grade,0.43847619047619046,10.974414589805528,0.0,3.9068905956085187,0.0,0,2.0,6,True,5,0
